ACE3_monthly.csv, 0.176,0.118,0.176,0.059,0.118,0.176,0.118
AdaptiveCards_monthly.csv, 0.357,0.286,0.214,0.357,0.143,0.071,0.286
AdguardBrowserExtension_monthly.csv, 0.25,0.0,0.0,0.25,0.0,0.0,0.0
Aerial_monthly.csv, 0.333,0.0,0.333,0.333,0.333,0.333,0.0
Ammonite_monthly.csv, 0.0,0.2,0.0,0.2,0.4,0.0,0.0
AppMetrics_monthly.csv, 1.0,0.0,0.0,0.0,0.0,0.0,1.0
ArchiSteamFarm_monthly.csv, 0.2,0.2,0.2,0.2,0.0,0.2,0.0
Arduino_monthly.csv, 0.273,0.182,0.091,0.182,0.273,0.0,0.0
Attendize_monthly.csv, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
AutomatedLab_monthly.csv, 0.5,1.0,1.0,1.0,0.5,0.0,0.5
Axelrod_monthly.csv, 0.2,0.4,0.0,0.4,0.2,0.0,0.0
AztecEditor-Android_monthly.csv, 0.0,0.5,0.5,0.5,0.5,0.0,0.0
AzuraCast_monthly.csv, 0.333,0.0,0.333,0.0,0.667,0.0,0.0
BaseRecyclerViewAdapterHelper_monthly.csv, 1.0,0.0,0.0,0.0,0.0,0.0,0.0
Benchmarks_monthly.csv, 1.0,0.5,0.0,0.5,0.0,0.0,0.5
BigDL_monthly.csv, 1.0,3.0,1.0,1.0,1.0,0.0,0.0
Binding.scala_monthly.csv, 0.5,0.5,0.0,0.5,0.5,0.0,0.0
BizHawk_monthly.csv, 0.2,0.2,0.3,0.1,0.1,0.0,0.2
BookStack_monthly.csv, 2.0,4.0,0.0,0.0,0.0,0.0,1.0
BoostNote.next_monthly.csv, 0.2,0.2,0.2,0.4,2.2,0.0,0.0
Boostnote_monthly.csv, 0.4,0.4,0.4,0.0,0.2,0.0,0.2
CAP_monthly.csv, 0.4,0.6,0.4,0.4,0.4,0.0,0.4
CBoard_monthly.csv, 0.0,0.5,0.5,0.5,0.0,0.0,0.0
CMSIS_5_monthly.csv, 0.8,0.8,0.8,0.4,0.6,0.2,0.0
CNTK_monthly.csv, 3.0,13.0,6.0,4.0,12.0,1.0,2.0
CRUD_monthly.csv, 0.25,0.25,0.083,0.25,0.167,0.083,0.083
CRYTEK-CRYENGINE_monthly.csv, 2.5,6.0,1.0,2.75,1.0,1.5,0.75
Captura_monthly.csv, 2.0,1.0,0.0,2.0,0.0,0.0,1.0
Carp_monthly.csv, 0.5,0.5,0.25,0.25,0.0,0.0,0.5
CatchUp_monthly.csv, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
ClickHouse_monthly.csv, 0.0,0.514,0.054,0.311,0.068,0.014,0.0
ClosedXML_monthly.csv, 1.0,1.0,1.0,1.0,1.0,0.0,1.0
CodeIgniter4_monthly.csv, 0.429,0.524,0.381,0.143,0.429,0.048,0.333
CodeceptJS_monthly.csv, 0.083,0.167,0.083,0.0,0.083,0.083,0.0
CodenameOne_monthly.csv, 0.333,0.333,0.333,0.111,0.333,0.333,0.333
Cog-Creators-Red-DiscordBot_monthly.csv, 0.483,0.621,0.414,0.207,0.345,0.31,0.345
Cxbx-Reloaded_monthly.csv, 0.25,0.25,0.25,0.0,0.5,0.25,0.25
CyberChef_monthly.csv, 3.0,4.0,6.0,4.0,1.0,2.0,2.0
DFe.NET_monthly.csv, 0.5,0.5,1.0,1.0,2.5,1.0,0.5
DIM_monthly.csv, 0.308,0.308,0.308,0.154,0.462,0.308,0.0
DIY-Multiprotocol-TX-Module_monthly.csv, 0.0,0.0,0.333,0.333,0.333,0.333,0.0
DSharpPlus_monthly.csv, 0.667,0.667,0.667,0.333,1.0,1.0,0.333
DeepSpeech_monthly.csv, 0.091,0.091,0.091,0.091,0.364,0.0,0.0
Detox_monthly.csv, 0.1,0.1,0.0,0.2,0.1,0.0,0.0
DietPi_monthly.csv, 2.0,3.0,1.0,1.0,0.0,0.0,0.0
DifferentialEquations.jl_monthly.csv, 1.0,1.0,0.0,0.0,0.0,0.0,0.0
DirectXShaderCompiler_monthly.csv, 0.0,0.0,0.333,0.0,0.222,0.111,0.0
Discord.Net_monthly.csv, 2.0,2.0,0.0,0.0,0.0,0.0,1.0
EIPs_monthly.csv, 0.182,0.045,0.136,0.045,0.318,0.136,0.136
ESPEasy_monthly.csv, 0.0,0.0,0.125,0.125,0.0,0.0,0.0
EasyAdminBundle_monthly.csv, 1.0,0.75,0.0,0.0,0.5,0.75,0.25
EasyClangComplete_monthly.csv, 0.0,0.0,0.0,0.0,0.0,0.0,0.0
EvalAI_monthly.csv, 0.444,0.333,0.556,0.556,0.333,0.0,0.333
