ACE3_monthly.csv, 0.125,0.125,0.0,0.0,0.125,0.125
AdaptiveCards_monthly.csv, 0.25,0.0,0.25,0.0,0.0,0.0
AdguardBrowserExtension_monthly.csv, 0.0,0.333,0.0,0.0,0.0,0.0
Aerial_monthly.csv, 0.5,0.0,0.5,0.5,0.5,0.5
Ammonite_monthly.csv, 0.25,0.25,0.25,0.25,0.25,0.25
AppMetrics_monthly.csv, 1.0,0.0,0.0,0.0,0.0,0.0
ArchiSteamFarm_monthly.csv, 0.25,0.0,0.0,0.25,0.0,0.0
Arduino_monthly.csv, 0.0,0.125,0.125,0.0,0.125,0.0
Attendize_monthly.csv, 0.0,1.0,0.0,0.0,0.0,0.0
AutomatedLab_monthly.csv, 0.0,0.0,0.0,0.5,0.0,0.0
Axelrod_monthly.csv, 0.0,0.0,0.0,0.333,0.333,0.0
AztecEditor-Android_monthly.csv, 0.0,1.0,0.0,0.0,0.0,0.0
AzuraCast_monthly.csv, 0.0,0.0,0.0,0.0,0.5,0.0
BaseRecyclerViewAdapterHelper_monthly.csv, 1.0,0.0,0.0,0.0,0.0,0.0
Benchmarks_monthly.csv, 0.0,0.0,0.0,0.5,0.0,0.0
BigDL_monthly.csv, 0.0,2.0,1.0,1.0,1.0,0.0
Binding.scala_monthly.csv, 0.0,0.0,0.0,0.5,0.0,0.0
BizHawk_monthly.csv, 0.25,0.25,0.25,0.25,0.0,0.25
BookStack_monthly.csv, 2.0,2.0,0.0,0.0,0.0,0.0
BoostNote.next_monthly.csv, 0.5,0.0,0.5,0.0,0.0,0.0
Boostnote_monthly.csv, 0.0,0.0,0.0,0.0,0.0,0.0
CAP_monthly.csv, 0.0,0.0,0.333,0.333,0.333,0.0
CBoard_monthly.csv, 0.5,0.0,0.5,0.0,0.5,0.0
CMSIS_5_monthly.csv, 1.0,2.0,1.0,1.0,1.0,1.0
CNTK_monthly.csv, 0.0,1.0,0.0,0.0,1.0,0.0
CRUD_monthly.csv, 0.167,0.167,0.0,0.0,0.167,0.0
CRYTEK-CRYENGINE_monthly.csv, 0.5,0.0,0.5,0.5,0.0,0.0
Captura_monthly.csv, 1.0,1.0,0.0,0.0,0.0,0.0
Carp_monthly.csv, 0.0,0.0,0.5,0.0,0.0,0.0
CatchUp_monthly.csv, 0.0,0.0,0.0,0.0,0.0,0.0
ClickHouse_monthly.csv, 0.211,0.053,0.105,0.211,0.158,0.105
ClosedXML_monthly.csv, 0.0,0.0,0.0,0.0,0.0,0.0
CodeIgniter4_monthly.csv, 0.111,0.111,0.333,0.333,0.222,0.0
CodeceptJS_monthly.csv, 0.0,0.333,0.333,0.333,0.333,0.0
CodenameOne_monthly.csv, 0.0,0.167,0.167,0.333,0.333,0.0
Cog-Creators-Red-DiscordBot_monthly.csv, 0.429,0.429,0.429,0.143,0.143,0.143
Cxbx-Reloaded_monthly.csv, 0.333,0.0,0.0,0.0,0.333,0.0
CyberChef_monthly.csv, 1.0,2.0,0.0,1.0,1.0,0.0
DFe.NET_monthly.csv, 0.0,0.0,0.5,0.5,0.5,0.0
DIM_monthly.csv, 0.0,0.0,0.333,0.167,0.333,0.0
DIY-Multiprotocol-TX-Module_monthly.csv, 0.5,0.5,0.5,0.5,0.5,0.5
DSharpPlus_monthly.csv, 0.0,0.0,0.333,0.333,0.333,0.333
DeepSpeech_monthly.csv, 0.25,0.25,0.25,0.125,0.125,0.0
Detox_monthly.csv, 0.0,0.0,0.0,0.0,0.0,0.0
DietPi_monthly.csv, 1.0,1.0,0.0,1.0,0.0,0.0
DifferentialEquations.jl_monthly.csv, 1.0,1.0,0.0,0.0,0.0,0.0
DirectXShaderCompiler_monthly.csv, 0.0,0.0,0.0,0.0,0.0,0.0
Discord.Net_monthly.csv, 2.0,2.0,0.0,1.0,0.0,0.0
EIPs_monthly.csv, 0.071,0.214,0.071,0.0,0.071,0.0
ESPEasy_monthly.csv, 0.0,0.286,0.143,0.143,0.143,0.0
EasyAdminBundle_monthly.csv, 0.333,0.333,0.333,0.333,0.333,0.0
EasyClangComplete_monthly.csv, 0.0,1.0,0.0,0.0,0.0,0.0
EvalAI_monthly.csv, 0.5,0.5,0.5,0.5,0.0,0.0
EventFlow_monthly.csv, 0.0,0.25,0.25,0.0,0.25,0.0
Fable_monthly.csv, 2.0,2.0,1.0,1.0,1.0,1.0
Facepunch.Steamworks_monthly.csv, 1.0,1.0,2.0,1.0,1.0,0.0
FiloDB_monthly.csv, 0.0,0.25,0.0,0.25,0.0,0.0
FilterLists_monthly.csv, 0.0,0.0,0.0,0.0,0.0,0.0
