ACE3_monthly.csv, 0.155,0.31,0.259,0.121,0.138,0.0
AdaptiveCards_monthly.csv, 0.6,0.523,0.133,0.292,0.031,0.031
AdguardBrowserExtension_monthly.csv, 0.067,0.6,0.267,0.2,0.133,0.067
Aerial_monthly.csv, 0.556,0.759,0.148,0.167,0.463,0.037
Ammonite_monthly.csv, 0.188,0.062,0.312,0.188,0.438,0.25
AppMetrics_monthly.csv, 0.167,0.833,0.667,0.333,0.5,0.167
ArchiSteamFarm_monthly.csv, 0.194,0.097,0.065,0.161,0.355,0.032
Arduino_monthly.csv, 0.268,0.479,0.099,0.296,0.239,0.028
Attendize_monthly.csv, 0.5,0.278,0.333,0.556,0.722,0.389
AutomatedLab_monthly.csv, 0.714,1.429,0.286,0.857,0.143,0.0
Axelrod_monthly.csv, 0.455,0.273,0.182,0.182,0.0,0.0
AztecEditor-Android_monthly.csv, 1.333,3.0,1.0,1.333,0.667,0.667
AzuraCast_monthly.csv, 0.314,0.086,0.671,0.371,0.843,0.343
BaseRecyclerViewAdapterHelper_monthly.csv, 0.571,0.964,0.464,0.214,0.25,0.036
Benchmarks_monthly.csv, 4.0,0.714,0.286,1.0,0.429,0.0
BigDL_monthly.csv, 0.0,3.143,0.143,0.286,0.714,0.143
Binding.scala_monthly.csv, 0.4,0.85,0.3,0.2,0.65,0.35
BizHawk_monthly.csv, 0.268,0.742,0.165,0.144,0.175,0.01
BookStack_monthly.csv, 0.889,0.259,0.556,0.259,0.0,0.111
BoostNote.next_monthly.csv, 0.0,0.919,0.378,0.243,0.324,0.189
Boostnote_monthly.csv, 0.04,1.48,0.0,0.28,0.04,0.04
CAP_monthly.csv, 0.192,0.346,0.038,0.038,0.0,0.0
CBoard_monthly.csv, 1.333,0.667,0.0,0.333,0.333,0.0
CMSIS_5_monthly.csv, 0.5,0.417,0.75,0.333,1.333,0.5
CNTK_monthly.csv, 0.034,1.759,0.345,0.172,0.483,0.0
CRUD_monthly.csv, 0.099,0.183,0.056,0.085,0.127,0.042
CRYTEK-CRYENGINE_monthly.csv, 0.2,0.2,0.2,0.1,0.4,0.2
Captura_monthly.csv, 0.588,0.735,0.441,0.147,0.176,0.412
Carp_monthly.csv, 0.667,0.267,0.4,0.2,0.4,0.067
CatchUp_monthly.csv, 0.667,0.667,0.444,0.778,0.222,0.333
ClickHouse_monthly.csv, 0.306,0.823,0.224,0.062,0.052,0.251
ClosedXML_monthly.csv, 0.042,0.208,0.208,0.208,0.167,0.0
CodeIgniter4_monthly.csv, 0.199,0.66,0.121,0.043,0.071,0.014
