ACE3_monthly.csv, 0.0,0.143,0.0,0.571,0.143,0.0
AdaptiveCards_monthly.csv, 0.357,0.393,0.25,0.393,0.036,0.107
AdguardBrowserExtension_monthly.csv, 0.511,0.787,0.596,0.34,0.617,0.426
Aerial_monthly.csv, 0.007,0.18,0.031,0.573,0.007,0.007
Ammonite_monthly.csv, 0.421,0.211,0.421,0.368,0.421,0.184
AppMetrics_monthly.csv, 0.458,0.542,0.292,0.625,0.042,0.083
ArchiSteamFarm_monthly.csv, 0.451,0.159,0.061,0.378,0.073,0.0
Arduino_monthly.csv, 0.039,0.195,0.071,0.006,0.156,0.006
Attendize_monthly.csv, 0.25,0.269,0.288,0.981,0.231,0.115
AutomatedLab_monthly.csv, 0.464,0.25,0.5,0.536,0.179,0.214
Axelrod_monthly.csv, 1.0,0.2,0.8,0.8,1.6,0.2
AztecEditor-Android_monthly.csv, 0.286,0.0,0.143,1.571,0.143,0.0
AzuraCast_monthly.csv, 0.054,0.459,0.568,0.135,1.081,0.162
BaseRecyclerViewAdapterHelper_monthly.csv, 0.329,0.7,0.275,0.295,0.295,0.068
Benchmarks_monthly.csv, 1.2,1.2,0.6,2.2,0.0,0.2
BigDL_monthly.csv, 0.446,0.179,0.464,0.571,2.875,0.071
Binding.scala_monthly.csv, 0.591,0.182,0.545,3.0,0.773,0.045
BizHawk_monthly.csv, 0.303,0.545,0.212,0.152,0.182,0.121
BookStack_monthly.csv, 0.458,0.626,0.095,0.263,0.011,0.074
BoostNote.next_monthly.csv, 0.012,0.959,0.11,0.238,0.343,0.047
Boostnote_monthly.csv, 0.335,0.812,0.467,0.508,0.65,0.371
CAP_monthly.csv, 0.118,0.022,0.237,0.312,0.0,0.011
CBoard_monthly.csv, 0.305,0.476,0.314,0.381,0.352,0.248
CMSIS_5_monthly.csv, 0.194,0.161,0.097,0.032,0.613,0.032
CNTK_monthly.csv, 0.588,0.378,0.415,0.652,0.579,0.387
CRUD_monthly.csv, 0.161,0.097,0.065,0.129,0.29,0.0
CRYTEK-CRYENGINE_monthly.csv, 0.195,0.614,1.024,0.829,0.371,0.143
Captura_monthly.csv, 0.804,0.97,0.622,0.043,0.697,0.641
Carp_monthly.csv, 0.138,0.172,0.31,0.552,0.034,0.069
CatchUp_monthly.csv, 0.087,0.13,0.435,1.739,1.478,0.0
ClickHouse_monthly.csv, 0.287,0.575,0.238,0.323,0.047,0.008
ClosedXML_monthly.csv, 0.226,0.302,0.113,0.302,0.151,0.132
CodeIgniter4_monthly.csv, 0.118,0.459,0.059,0.494,0.235,0.012
CodeceptJS_monthly.csv, 0.053,0.211,0.105,0.123,0.14,0.035
CodenameOne_monthly.csv, 3.0,1.5,0.75,3.25,1.0,0.75
Cog-Creators-Red-DiscordBot_monthly.csv, 0.431,0.538,0.462,0.046,0.2,0.308
Cxbx-Reloaded_monthly.csv, 0.115,0.0,0.115,0.038,0.154,0.0
CyberChef_monthly.csv, 0.341,0.826,0.688,0.017,1.031,0.031
DFe.NET_monthly.csv, 0.333,0.222,0.444,0.333,0.444,0.0
DIM_monthly.csv, 0.4,0.0,0.267,0.133,0.267,0.0
DIY-Multiprotocol-TX-Module_monthly.csv, 0.167,0.278,0.556,1.111,0.833,0.111
DSharpPlus_monthly.csv, 0.381,0.571,0.333,0.238,1.095,0.095
DeepSpeech_monthly.csv, 0.348,0.364,0.304,0.304,0.341,0.086
Detox_monthly.csv, 0.063,0.084,0.119,0.189,0.042,0.0
DietPi_monthly.csv, 0.667,0.758,0.583,0.492,0.447,0.356
DifferentialEquations.jl_monthly.csv, 0.479,0.676,0.662,0.563,0.704,0.592
DirectXShaderCompiler_monthly.csv, 1.0,0.6,1.533,1.267,0.933,0.667
Discord.Net_monthly.csv, 0.408,0.51,0.0,0.184,0.0,0.204
EIPs_monthly.csv, 0.946,0.089,0.036,0.089,0.071,0.018
ESPEasy_monthly.csv, 0.184,0.105,0.184,0.368,0.053,0.105
EasyAdminBundle_monthly.csv, 0.105,0.079,0.789,1.184,1.684,0.0
EasyClangComplete_monthly.csv, 0.125,0.125,0.25,0.25,0.75,0.125
EvalAI_monthly.csv, 0.111,0.111,0.167,1.444,0.167,0.0
EventFlow_monthly.csv, 0.292,0.479,0.396,0.167,0.667,0.104
Fable_monthly.csv, 0.25,0.75,0.062,0.0,0.938,0.0
Facepunch.Steamworks_monthly.csv, 0.355,0.258,0.516,0.677,0.032,0.0
FiloDB_monthly.csv, 0.083,0.083,0.167,0.0,0.417,0.0
FilterLists_monthly.csv, 0.286,0.071,0.214,0.143,0.214,0.0
FirebaseUI-Android_monthly.csv, 0.354,0.28,0.341,0.39,0.073,0.244
FirebaseUI-iOS_monthly.csv, 0.125,0.125,0.062,0.25,0.188,0.0
FluentFTP_monthly.csv, 0.132,0.158,0.263,0.184,0.053,0.053
G2_monthly.csv, 0.854,0.544,0.583,0.029,0.417,0.476
GPflow_monthly.csv, 0.333,0.083,0.292,0.25,0.667,0.042
Gaffer_monthly.csv, 0.2,0.4,0.2,0.6,0.2,0.0
Gladys_monthly.csv, 0.04,0.32,0.36,0.32,0.4,0.12
GoogleChrome-lighthouse_monthly.csv, 1.378,0.378,0.417,2.057,0.209,0.096
HIP_monthly.csv, 0.102,0.559,1.712,3.051,2.678,0.508
HMCL_monthly.csv, 0.376,0.634,0.208,0.059,0.208,0.168
HSTracker_monthly.csv, 0.571,1.143,0.429,0.429,0.143,0.0
HabitRPG-habitica-android_monthly.csv, 0.188,0.312,0.562,0.188,0.312,0.188
HaishinKit.swift_monthly.csv, 1.0,0.038,0.077,0.5,0.269,0.038
HandBrake_monthly.csv, 0.351,0.417,0.274,0.095,0.357,0.363
Homebrew-homebrew-core_monthly.csv, 0.397,0.122,0.557,0.26,0.672,0.069
Hygieia_monthly.csv, 0.436,0.397,0.538,0.372,0.5,0.128
IBAnimatable_monthly.csv, 0.588,0.466,0.257,0.014,0.054,0.041
IdentityServer4_monthly.csv, 0.282,0.299,0.164,0.068,0.062,0.006
ImageMagick_monthly.csv, 0.659,0.606,0.547,0.253,0.212,0.241
ImageSharp_monthly.csv, 0.321,0.241,0.411,0.357,0.241,0.25
ImmersiveEngineering_monthly.csv, 0.0,0.222,0.111,0.222,0.889,0.0
Iosevka_monthly.csv, 0.133,0.333,0.3,1.562,0.095,0.057
JDA_monthly.csv, 0.808,0.882,0.66,0.498,0.655,0.655
JOML_monthly.csv, 0.4,0.4,0.4,0.3,0.3,0.0
Jackett_monthly.csv, 0.103,0.299,0.075,0.178,0.112,0.0
Karabiner-Elements_monthly.csv, 0.051,0.167,0.065,0.065,0.194,0.037
KhronosGroup-glslang_monthly.csv, 0.056,0.361,0.111,0.139,0.167,0.0
Kingfisher_monthly.csv, 0.198,0.383,0.066,0.012,0.06,0.012
Knet.jl_monthly.csv, 0.5,0.05,0.75,0.1,1.65,0.05
LaTeX-Workshop_monthly.csv, 0.181,0.0,0.458,0.278,0.66,0.035
Lakka-LibreELEC_monthly.csv, 0.75,0.667,1.0,1.583,1.667,0.75
LeafPic_monthly.csv, 0.597,0.458,1.361,0.639,1.889,0.722
LibrePCB_monthly.csv, 0.714,0.381,1.619,1.476,3.524,0.714
LightGBM_monthly.csv, 0.477,0.405,0.052,0.366,0.431,0.013
LightGraphs.jl_monthly.csv, 0.25,0.625,0.438,0.312,0.5,0.375
Loop_monthly.csv, 0.548,0.613,0.29,0.194,0.452,0.032
LuckPerms_monthly.csv, 0.39,0.585,0.317,0.195,0.341,0.073
Luma3DS_monthly.csv, 0.519,0.565,0.481,0.444,0.481,0.333
Macaw_monthly.csv, 0.44,0.18,0.22,1.46,0.02,0.02
MadelineProto_monthly.csv, 0.125,0.25,0.125,0.219,0.062,0.031
Magisk_monthly.csv, 0.116,0.376,0.206,0.107,0.07,0.009
Mailspring_monthly.csv, 0.051,0.159,0.082,0.564,0.005,0.015
MarkdownMonster_monthly.csv, 0.0,0.1,0.05,0.25,0.2,0.0
MaterialDesignInXamlToolkit_monthly.csv, 0.025,0.303,0.015,0.081,0.01,0.0
MaterialDrawer_monthly.csv, 0.193,1.579,0.053,0.702,0.211,0.018
Medusa_monthly.csv, 0.111,0.111,0.278,0.611,2.0,0.222
MinecraftDev_monthly.csv, 0.615,0.654,0.654,0.5,0.615,0.615
MixedRealityToolkit-Unity_monthly.csv, 0.073,0.134,0.122,0.049,0.244,0.183
Mobile-Security-Framework-MobSF_monthly.csv, 0.399,0.601,0.108,0.336,0.17,0.0
MonoGame.Extended_monthly.csv, 0.25,0.35,0.2,0.3,0.05,0.05
MyCrypto_monthly.csv, 0.1,0.5,0.0,0.5,0.4,0.0
MyTested.AspNetCore.Mvc_monthly.csv, 0.833,0.733,0.133,0.533,0.2,0.2
NSwag_monthly.csv, 0.23,0.014,0.081,0.216,0.054,0.135
NativeBase_monthly.csv, 0.347,1.144,0.949,0.22,5.28,0.297
