ACE3_monthly.csv, 0.14,0.439,0.035,0.07,0.175,0.035
AdaptiveCards_monthly.csv, 0.426,0.507,0.088,0.199,0.007,0.022
AdguardBrowserExtension_monthly.csv, 0.778,1.222,0.222,0.556,0.222,0.111
Aerial_monthly.csv, 0.324,0.622,0.081,0.054,0.027,0.027
Ammonite_monthly.csv, 0.0,0.857,0.143,0.286,1.286,0.143
AppMetrics_monthly.csv, 0.25,1.0,0.5,2.0,0.75,0.0
ArchiSteamFarm_monthly.csv, 0.314,0.029,0.086,0.171,0.229,0.114
Arduino_monthly.csv, 0.279,0.672,0.18,0.77,0.066,0.246
Attendize_monthly.csv, 1.0,1.667,0.333,0.333,0.333,0.333
AutomatedLab_monthly.csv, 1.0,2.4,0.4,1.4,0.8,0.0
Axelrod_monthly.csv, 0.5,0.0,0.25,0.0,0.417,0.417
AztecEditor-Android_monthly.csv, 0.5,0.333,0.667,0.667,0.833,0.167
AzuraCast_monthly.csv, 0.289,0.561,0.316,0.342,0.342,0.132
BaseRecyclerViewAdapterHelper_monthly.csv, 1.75,5.125,0.0,1.125,0.25,0.0
Benchmarks_monthly.csv, 1.2,0.6,0.2,0.2,0.6,0.0
BigDL_monthly.csv, 0.25,2.0,0.5,0.5,0.5,0.0
Binding.scala_monthly.csv, 0.167,0.5,0.333,1.0,2.0,1.0
BizHawk_monthly.csv, 0.267,0.721,0.081,0.174,0.512,0.023
BookStack_monthly.csv, 1.833,0.667,0.25,0.583,0.083,0.0
BoostNote.next_monthly.csv, 0.087,0.913,0.13,0.348,0.043,0.0
Boostnote_monthly.csv, 0.139,0.556,0.194,0.111,0.0,0.056
CAP_monthly.csv, 0.231,0.385,0.038,0.0,0.077,0.038
CBoard_monthly.csv, 1.25,1.5,0.0,1.75,0.5,0.0
CMSIS_5_monthly.csv, 0.0,1.0,0.286,0.571,0.714,0.143
CNTK_monthly.csv, 0.308,2.231,0.769,0.769,0.077,0.077
CRUD_monthly.csv, 0.212,0.227,0.106,0.106,0.242,0.015
CRYTEK-CRYENGINE_monthly.csv, 0.333,0.667,0.0,0.667,0.667,0.0
Captura_monthly.csv, 0.308,0.462,0.308,0.0,0.538,0.308
Carp_monthly.csv, 0.222,0.111,0.556,0.111,0.556,0.444
CatchUp_monthly.csv, 0.75,0.75,0.25,0.875,0.125,0.125
ClickHouse_monthly.csv, 0.279,0.827,0.032,0.009,0.089,0.212
ClosedXML_monthly.csv, 0.333,0.667,0.417,0.583,0.833,0.167
CodeIgniter4_monthly.csv, 0.25,0.718,0.109,0.038,0.013,0.026
CodeceptJS_monthly.csv, 0.062,0.0,0.062,0.375,0.125,0.0
CodenameOne_monthly.csv, 0.065,0.323,0.355,0.742,0.677,0.097
Cog-Creators-Red-DiscordBot_monthly.csv, 0.142,0.31,0.124,0.097,0.221,0.062
Cxbx-Reloaded_monthly.csv, 0.19,0.238,0.143,0.476,0.19,0.0
CyberChef_monthly.csv, 2.75,2.75,1.75,1.0,0.5,1.75
DFe.NET_monthly.csv, 0.15,0.3,0.15,0.5,0.65,0.3
DIM_monthly.csv, 0.291,0.554,0.109,0.011,0.017,0.051
DIY-Multiprotocol-TX-Module_monthly.csv, 0.471,0.647,0.176,0.353,0.118,0.0
DSharpPlus_monthly.csv, 0.471,0.412,0.118,0.059,0.059,0.176
DeepSpeech_monthly.csv, 0.057,0.241,0.149,0.115,0.011,0.011
Detox_monthly.csv, 0.042,0.146,0.062,0.125,0.229,0.021
