ACE3_monthly.csv, 0.0,0.143,0.0,0.571,0.143,0.0,0.0
AdaptiveCards_monthly.csv, 0.357,0.357,0.357,0.393,0.25,0.286,0.214
AdguardBrowserExtension_monthly.csv, 0.511,0.702,0.511,0.34,0.617,0.426,0.34
Aerial_monthly.csv, 0.007,0.166,0.01,0.573,0.007,0.007,0.0
Ammonite_monthly.csv, 0.421,0.211,0.395,0.368,0.421,0.237,0.316
AppMetrics_monthly.csv, 0.458,0.542,0.25,0.625,0.042,0.042,0.375
ArchiSteamFarm_monthly.csv, 0.451,0.171,0.061,0.378,0.073,0.037,0.073
Arduino_monthly.csv, 0.039,0.182,0.084,0.006,0.156,0.032,0.019
Attendize_monthly.csv, 0.25,0.288,0.231,0.981,0.231,0.096,0.25
AutomatedLab_monthly.csv, 0.464,0.286,0.571,0.536,0.179,0.214,0.179
Axelrod_monthly.csv, 1.0,0.4,0.4,0.8,1.2,0.6,0.2
AztecEditor-Android_monthly.csv, 0.286,0.286,0.286,1.571,0.143,0.0,0.286
AzuraCast_monthly.csv, 0.054,0.405,0.622,0.135,1.081,0.162,0.027
BaseRecyclerViewAdapterHelper_monthly.csv, 0.329,0.671,0.43,0.295,0.295,0.068,0.295
Benchmarks_monthly.csv, 1.2,1.2,0.4,2.2,0.0,0.0,0.6
BigDL_monthly.csv, 0.446,0.25,1.786,0.571,2.875,0.107,0.429
Binding.scala_monthly.csv, 0.591,0.318,0.682,3.0,0.773,0.5,0.5
BizHawk_monthly.csv, 0.303,0.485,0.242,0.152,0.455,0.121,0.061
BookStack_monthly.csv, 0.458,0.653,0.021,0.263,0.011,0.242,0.037
BoostNote.next_monthly.csv, 0.012,0.913,0.087,0.238,0.343,0.047,0.012
Boostnote_monthly.csv, 0.335,0.772,0.635,0.508,0.65,0.371,0.137
CAP_monthly.csv, 0.118,0.0,0.022,0.312,0.022,0.011,0.011
CBoard_monthly.csv, 0.305,0.457,0.371,0.381,0.352,0.248,0.276
CMSIS_5_monthly.csv, 0.194,0.194,0.387,0.032,0.613,0.032,0.0
CNTK_monthly.csv, 0.588,0.387,0.515,0.652,0.558,0.579,0.558
CRUD_monthly.csv, 0.161,0.065,0.258,0.129,0.161,0.0,0.032
CRYTEK-CRYENGINE_monthly.csv, 0.195,0.633,0.367,0.829,0.371,0.143,0.057
Captura_monthly.csv, 0.804,0.968,0.691,0.043,0.585,0.641,0.585
Carp_monthly.csv, 0.138,0.103,0.069,0.552,0.034,0.0,0.034
CatchUp_monthly.csv, 0.087,0.13,0.478,1.739,1.478,0.087,0.043
ClickHouse_monthly.csv, 0.287,0.571,0.138,0.323,0.28,0.008,0.047
ClosedXML_monthly.csv, 0.226,0.302,0.17,0.302,0.132,0.132,0.226
CodeIgniter4_monthly.csv, 0.118,0.435,0.106,0.494,0.235,0.012,0.012
CodeceptJS_monthly.csv, 0.053,0.193,0.088,0.123,0.14,0.053,0.0
CodenameOne_monthly.csv, 3.0,2.0,1.25,3.25,0.5,1.0,1.75
Cog-Creators-Red-DiscordBot_monthly.csv, 0.431,0.538,0.431,0.046,0.338,0.323,0.369
Cxbx-Reloaded_monthly.csv, 0.115,0.038,0.269,0.038,0.038,0.0,0.115
CyberChef_monthly.csv, 0.341,0.823,0.588,0.017,1.031,0.071,0.341
DFe.NET_monthly.csv, 0.333,0.222,0.111,0.333,0.444,0.0,0.111
DIM_monthly.csv, 0.4,0.2,1.067,0.133,0.267,0.067,0.2
DIY-Multiprotocol-TX-Module_monthly.csv, 0.167,0.167,0.389,1.111,0.833,0.111,0.0
DSharpPlus_monthly.csv, 0.381,0.524,0.429,0.238,0.571,0.095,0.333
DeepSpeech_monthly.csv, 0.348,0.353,0.281,0.304,0.339,0.086,0.297
Detox_monthly.csv, 0.063,0.084,0.119,0.189,0.119,0.007,0.042
