ACE3_monthly.csv, 0.444,1.25,0.361,0.694,0.361,0.139
AdaptiveCards_monthly.csv, 0.407,0.222,0.222,2.093,0.185,0.0
AdguardBrowserExtension_monthly.csv, 0.6,1.6,1.04,0.72,2.12,0.16
Aerial_monthly.csv, 0.65,0.974,0.291,0.359,0.256,0.12
Ammonite_monthly.csv, 0.5,0.7,0.5,1.9,2.5,0.1
AppMetrics_monthly.csv, 2.5,2.5,0.5,12.0,0.0,0.0
ArchiSteamFarm_monthly.csv, 0.057,0.045,0.318,0.989,0.352,0.011
Arduino_monthly.csv, 0.378,0.108,0.27,0.676,0.189,0.162
Attendize_monthly.csv, 0.5,5.5,3.5,2.0,2.5,0.0
AutomatedLab_monthly.csv, 12.0,27.0,25.0,4.5,2.5,7.0
Axelrod_monthly.csv, 0.143,0.714,0.964,0.571,0.607,0.857
AztecEditor-Android_monthly.csv, 0.75,6.0,4.5,1.0,10.75,2.75
AzuraCast_monthly.csv, 0.457,0.239,0.413,0.674,1.087,0.826
BaseRecyclerViewAdapterHelper_monthly.csv, 5.0,4.0,2.5,3.0,0.0,0.0
Benchmarks_monthly.csv, 0.24,0.12,0.2,0.08,0.76,0.04
BigDL_monthly.csv, 3.0,17.0,5.0,6.0,2.0,2.0
Binding.scala_monthly.csv, 2.125,0.375,0.375,0.5,0.5,0.0
BizHawk_monthly.csv, 0.545,0.371,1.174,0.653,1.76,0.114
BookStack_monthly.csv, 4.4,4.8,2.6,1.6,5.4,2.4
BoostNote.next_monthly.csv, 0.833,0.889,0.639,0.278,0.778,0.417
Boostnote_monthly.csv, 1.357,4.214,0.357,0.214,0.5,0.214
CAP_monthly.csv, 0.273,0.364,0.455,1.364,4.182,0.273
CBoard_monthly.csv, 1.1,0.2,0.3,0.7,0.1,0.5
CMSIS_5_monthly.csv, 0.086,0.229,0.629,0.886,0.429,0.029
CNTK_monthly.csv, 1.167,13.0,6.333,9.5,14.167,3.833
CRUD_monthly.csv, 0.119,0.19,0.024,0.143,0.155,0.036
CRYTEK-CRYENGINE_monthly.csv, 2.5,48.0,3.5,8.25,1.75,0.0
Captura_monthly.csv, 9.5,7.0,5.5,6.0,16.5,4.5
Carp_monthly.csv, 1.526,1.842,4.789,2.947,1.158,1.368
CatchUp_monthly.csv, 4.1,1.4,2.6,7.4,1.9,2.2
ClickHouse_monthly.csv, 0.282,0.555,0.158,0.079,0.158,0.003
ClosedXML_monthly.csv, 5.0,8.0,6.5,4.0,7.0,2.5
CodeIgniter4_monthly.csv, 0.337,0.647,0.381,0.006,0.455,0.006
CodeceptJS_monthly.csv, 0.389,0.611,0.611,0.778,0.167,0.556
CodenameOne_monthly.csv, 1.022,0.5,1.326,1.457,1.696,0.913
Cog-Creators-Red-DiscordBot_monthly.csv, 0.216,0.446,0.23,0.027,0.162,0.014
Cxbx-Reloaded_monthly.csv, 1.033,1.7,0.6,1.867,0.6,0.067
CyberChef_monthly.csv, 3.6,11.2,2.4,8.2,1.0,0.8
DFe.NET_monthly.csv, 0.222,0.056,1.222,0.444,0.056,0.0
DIM_monthly.csv, 0.216,0.542,0.227,0.05,0.142,0.011
DIY-Multiprotocol-TX-Module_monthly.csv, 0.0,0.08,0.4,1.0,1.0,0.28
DSharpPlus_monthly.csv, 0.5,1.3,0.8,0.7,1.5,0.3
DeepSpeech_monthly.csv, 0.034,0.504,0.06,0.009,0.017,0.009
Detox_monthly.csv, 0.271,0.169,0.119,0.305,0.678,0.017
DietPi_monthly.csv, 4.806,1.839,3.71,7.871,2.516,2.129
DifferentialEquations.jl_monthly.csv, 1.0,1.5,0.0,2.0,0.5,0.0
DirectXShaderCompiler_monthly.csv, 1.333,2.333,3.222,0.667,5.333,0.667
Discord.Net_monthly.csv, 0.25,3.25,0.0,10.0,0.75,0.0
EIPs_monthly.csv, 0.082,0.41,0.131,0.148,0.361,0.016
ESPEasy_monthly.csv, 0.484,0.568,0.574,0.4,0.574,0.471
EasyAdminBundle_monthly.csv, 1.545,3.636,4.182,3.0,1.182,0.636
EasyClangComplete_monthly.csv, 0.0,7.0,0.0,10.0,0.0,0.0
EvalAI_monthly.csv, 0.119,0.357,0.667,0.286,1.0,0.143
EventFlow_monthly.csv, 0.518,0.624,0.176,0.094,0.059,0.141
Fable_monthly.csv, 7.0,18.0,8.667,7.0,10.0,5.333
Facepunch.Steamworks_monthly.csv, 0.895,0.579,0.632,1.684,0.947,0.842
FiloDB_monthly.csv, 0.304,0.043,0.13,0.174,0.13,0.087
FilterLists_monthly.csv, 0.49,0.051,0.204,0.092,0.041,0.02
FirebaseUI-Android_monthly.csv, 0.5,0.8,0.1,2.4,0.1,0.0
FirebaseUI-iOS_monthly.csv, 2.5,5.5,1.5,1.0,1.0,2.0
FluentFTP_monthly.csv, 0.429,0.571,0.429,1.143,0.857,0.286
G2_monthly.csv, 1.25,1.464,1.071,1.571,0.143,0.036
GPflow_monthly.csv, 1.455,1.455,1.364,2.091,0.636,0.0
Gaffer_monthly.csv, 0.5,31.0,1.0,16.5,1.0,0.0
Gladys_monthly.csv, 0.148,0.296,0.481,0.111,0.63,0.074
GoogleChrome-lighthouse_monthly.csv, 0.082,0.082,0.803,0.836,0.131,0.066
HIP_monthly.csv, 2.294,3.588,0.471,2.882,0.529,0.176
HMCL_monthly.csv, 0.158,0.053,4.789,2.737,5.105,2.895
HSTracker_monthly.csv, 0.6,2.2,0.4,1.4,1.4,0.0
HabitRPG-habitica-android_monthly.csv, 1.8,1.2,2.25,2.2,2.4,1.05
HaishinKit.swift_monthly.csv, 0.636,0.636,1.091,0.091,0.091,0.364
HandBrake_monthly.csv, 0.541,0.486,0.649,0.054,0.0,0.135
Homebrew-homebrew-core_monthly.csv, 0.303,0.278,0.043,0.198,0.097,0.019
Hygieia_monthly.csv, 22.0,21.0,4.0,36.0,88.0,3.0
IBAnimatable_monthly.csv, 0.75,0.167,0.75,0.667,0.833,0.083
IdentityServer4_monthly.csv, 1.222,4.667,3.778,1.111,4.667,1.667
ImageMagick_monthly.csv, 1.671,0.329,1.709,0.291,2.405,0.608
ImageSharp_monthly.csv, 0.2,1.467,0.4,0.267,0.8,0.0
ImmersiveEngineering_monthly.csv, 0.042,0.528,0.444,0.319,0.194,0.042
Iosevka_monthly.csv, 0.494,0.805,0.506,0.299,0.286,0.0
JDA_monthly.csv, 0.6,0.6,0.867,17.533,0.0,0.067
JOML_monthly.csv, 1.0,1.0,2.0,7.2,0.2,0.6
Jackett_monthly.csv, 0.574,0.459,0.279,0.049,0.426,0.131
Karabiner-Elements_monthly.csv, 2.4,4.2,2.4,0.8,0.933,0.0
KhronosGroup-glslang_monthly.csv, 0.25,0.821,0.393,0.036,0.643,0.036
Kingfisher_monthly.csv, 0.333,0.143,0.429,1.048,0.048,0.095
Knet.jl_monthly.csv, 0.706,0.809,0.103,0.544,0.544,0.044
LaTeX-Workshop_monthly.csv, 0.448,1.448,0.138,0.172,0.034,0.034
Lakka-LibreELEC_monthly.csv, 1.319,2.936,0.191,15.383,0.936,0.021
LeafPic_monthly.csv, 1.0,2.0,1.5,2.0,2.5,0.5
LibrePCB_monthly.csv, 0.4,0.033,0.7,0.9,0.8,0.167
LightGBM_monthly.csv, 0.089,0.178,0.089,0.311,0.067,0.0
LightGraphs.jl_monthly.csv, 1.0,14.0,1.0,0.0,0.0,0.0
Loop_monthly.csv, 3.5,5.0,2.5,1.0,4.0,0.5
LuckPerms_monthly.csv, 1.286,1.071,1.214,0.357,0.429,0.143
Luma3DS_monthly.csv, 0.156,0.594,0.188,0.094,1.5,0.125
Macaw_monthly.csv, 0.0,0.8,0.4,0.5,3.4,0.3
MadelineProto_monthly.csv, 1.6,4.8,4.6,1.0,3.4,1.0
Magisk_monthly.csv, 0.082,0.134,0.227,0.155,0.196,0.155
Mailspring_monthly.csv, 1.571,2.143,0.571,0.857,0.714,0.0
MarkdownMonster_monthly.csv, 0.24,0.0,0.66,0.62,0.42,0.54
MaterialDesignInXamlToolkit_monthly.csv, 0.786,0.857,0.071,0.429,0.5,0.5
MaterialDrawer_monthly.csv, 0.417,0.333,1.333,1.333,2.417,0.0
Medusa_monthly.csv, 0.78,1.0,0.732,0.293,1.341,0.293
MinecraftDev_monthly.csv, 0.429,0.143,2.571,1.0,3.286,0.071
MixedRealityToolkit-Unity_monthly.csv, 0.178,0.195,0.056,0.127,0.017,0.008
Mobile-Security-Framework-MobSF_monthly.csv, 1.667,0.0,0.722,1.389,0.722,0.0
MonoGame.Extended_monthly.csv, 0.632,0.474,0.632,0.053,0.526,0.0
MyCrypto_monthly.csv, 0.129,0.484,0.129,1.919,0.161,0.032
